name,red,rmax,rmin,rdelta,rresult,r_values,r_time,blue,bmax,bmin,bdelta,bresult,b_values,b_time
SN2008ei,"[17.53, 17.519]",17.519,18.879,1.360000000000003,0.077630002,"[225.8147573529407, 225.673059558823]","[54674.43, 54676.38]",[18.083],18.083,19.636,1.5530000000000008,0.085881767,[210.55691500321942],[54674.43]
SN2002ck,[15.7],15.7,18.215,2.5150000000000006,0.16019108280254782,[98.00795228628228],[52399.5],[16.907],16.907,19.748,2.841000000000001,0.16803690778967298,[100.61480077437518],[52401.84311]
SN2013fa,"[15.523, 15.483]",15.483,18.234,2.7510000000000012,0.17767874442937423,"[87.36554307524533, 87.14041766630314]","[56535.37, 56539.39]",[15.977],15.977,19.469,3.492000000000001,0.21856418601740008,[73.09980784650628],[56535.37]
SN1999gh,[14.45],14.45,19.197,4.747,0.3285121107266436,[43.986201811670526],[51520.45],[15.172],15.172,19.287,4.114999999999998,0.271223306,[55.9391455650061],[51520.45]
SN2003D,"[16.957, 16.947]",16.947,20.745,3.798000000000002,0.22411046202867776,"[75.66358056872033, 75.61895971563978]","[52647.45, 52648.90519]",[17.863],17.863,21.228,3.365000000000002,0.18837821194648166,[94.82519138187216],[52647.45]
SN2008dt,"[17.51, 17.493]",17.493,18.493,1,0.057165723,"[306.30243, 306.00504899999993]","[54648.33, 54650.28]",[18.269],18.269,20.6782,2.409200000000002,0.1318736657726204,[138.53410302174981],[54648.33]
SN1999cw,[14.821],14.821,19.689,4.868,0.32845287092638825,[45.12367317173376],[51376.46],[15.925],15.925,19.367,3.442,0.216138148,[73.67972835560721],[51376.46]
SN2002cx,"[17.854, 17.7, 17.898, 17.633, 17.586, 17.48]",17.48,19.401,1.9209999999999994,0.10989702517162468,"[162.4611764705883, 161.0598646538262, 162.86155127537745, 160.45020301926084, 160.02252993232696, 159.05799062988032]","[52411.27, 52411.28, 52412.28, 52419.31, 52421.26, 52421.27]","[17.923, 17.81, 17.77, 17.69]",17.69,20.36,2.669999999999998,0.1509327303561333,"[118.74826591760308, 117.99958801498136, 117.73456928838961, 117.2045318352061]","[52411.27, 52411.28, 52412.28, 52413.31]"
SN1998bp,"[15.162, 15.07, 15.054, 15.052]",15.052,18.835,3.7830000000000013,0.25132872707945797,"[60.32736558287072, 59.96131112873379, 59.89764948453606, 59.88969177901134]","[50934.38, 50937.4, 50938.45, 50939.43]",[15.641],15.641,20.705,5.063999999999998,0.32376446518764773,[48.309810624012655],[50934.38]
SN2007au,"[16.88, 16.524, 16.398]",16.398,18.555,2.157,0.13154043175997074,"[128.32556328233656, 125.61917107093186, 124.6612906815021]","[54178.23, 54181.16, 54183.16]","[17.32, 17.314, 17.133, 16.902, 16.792]",16.792,19.747,2.9549999999999983,0.1759766555502619,"[98.42214551607451, 98.38805008460243, 97.35950456852798, 96.04683045685286, 95.42174754653138]","[54177.732, 54178.23, 54178.646, 54181.16, 54183.16]"
SN2009ee,[17.492],17.492,19.821,2.3290000000000006,0.133146581,[131.37400772863887],[54961.28],[18.012],18.012,21.073,3.061,0.16994226071507884,[105.98893956223456],[54961.28]
SN2002jy,"[15.811, 15.83, 14.9]",14.9,17.9,2.9999999999999982,0.2013422818791945,"[78.52796666666671, 78.62233333333339, 74.00333333333339]","[52634.67082, 52635.61603, 52636.82]",[15.957],15.957,18.462,2.504999999999999,0.1569843955630757,[101.64704550898209],[52634.6666]
SN2001br,"[16.21, 16.183, 16.172]",16.172,18.577,2.405000000000001,0.14871382636655955,"[109.00129729729724, 108.8197405405405, 108.74577297297293]","[52051.45, 52052.47, 52053.44]","[16.497, 16.476]",16.476,19.26,2.7840000000000025,0.16897305171158064,"[97.63095258620682, 97.50667241379301]","[52051.45, 52052.47]"
SN2003U,"[16.949, 16.591, 16.476]",16.476,20.162,3.686,0.22371934935663998,"[75.76009875203474, 74.15987954422138, 73.64584264785675]","[52670.0291, 52673.03534, 52679.92711]","[17.153, 16.718]",16.718,20.622,3.904,0.23352075607130038,"[73.45385604508196, 71.59106659836067]","[52670.02485, 52673.0311]"
SN2000dn,"[17.519, 17.167, 16.887, 16.833, 16.736, 16.686]",16.686,18.999,2.312999999999999,0.13861920172599776,"[126.3822023346304, 123.84287159533082, 121.82294941634247, 121.433392996109, 120.73363424124518, 120.37293385214014]","[51815.28, 51817.25, 51819.26, 51821.21, 51823.22, 51825.21]","[17.624, 17.243, 16.993, 16.852, 16.786, 16.778]",16.778,19.739,2.961000000000002,0.1764811062105139,"[99.8633812901046, 97.70450996285031, 96.28792772711914, 95.48897534616675, 95.11499763593375, 95.06966700439033]","[51815.28, 51817.25, 51819.26, 51821.21, 51823.22, 51825.21]"
SN1997E,"[15.377, 15.357, 15.323, 15.322]",15.322,18.622,3.3000000000000007,0.21537658269155469,"[71.39587696969696, 71.30301636363635, 71.14515333333331, 71.14051030303028]","[50464.42, 50465.19, 50466.28, 50468.16]","[15.694, 15.667, 15.656, 15.62]",15.62,19.495,3.8750000000000018,0.2480793854033292,"[63.26200774193545, 63.15317161290319, 63.1088309677419, 62.96371612903222]","[50464.42, 50465.19, 50466.28, 50468.16]"
SN2000dm,"[15.529, 15.468, 15.45]",15.45,17.861,2.4110000000000014,0.15605177993527516,"[99.51184155951881, 99.12094566569881, 99.00559933637489]","[51813.16, 51815.12, 51817.12]","[15.845, 15.779]",15.779,19.623,3.844000000000001,0.2436149312377211,"[65.04116935483869, 64.77024999999998]","[51813.16, 51815.12]"
SN2003fa,"[18.218, 17.904, 17.733, 17.477, 17.364, 17.31, 17.242, 17.174, 17.112, 17.085, 16.986, 16.947, 16.91, 16.888, 16.899, 16.858, 16.821, 16.705, 16.774, 16.728, 16.713, 16.727, 16.758, 16.696]",16.696,19.463,2.7669999999999995,0.16572831816003827,"[109.9268984459704, 108.03223129743407, 107.00042211781717, 105.4557253342971, 104.77388651969646, 104.4480520419227, 104.03774195880018, 103.62743187567767, 103.25332562341889, 103.09040838453201, 102.49304517528013, 102.25772027466573, 102.03446331767259, 101.90171593783884, 101.96808962775572, 101.7206967835201, 101.49743982652696, 100.79749909649442, 101.21384315142757, 100.93628044813882, 100.84577087097942, 100.93024647632818, 101.11729960245755, 100.74319335019881]","[52793.4, 52794.39, 52795.37, 52796.36, 52796.86941, 52797.4, 52797.87877, 52798.46, 52798.67839, 52799.4, 52800.39, 52800.6963, 52801.38, 52801.67826, 52802.38, 52802.68471, 52803.39, 52804.38, 52805.41, 52806.41, 52807.4, 52808.71964, 52808.73226, 52809.39]","[18.328, 18.082, 17.802, 17.55, 17.377, 17.366, 17.214, 17.186, 17.102, 17.011, 17.037, 16.906, 17.036, 16.877, 16.807, 16.818, 16.734]",16.734,20.649,3.914999999999999,0.23395482251703112,"[78.33991111111114, 77.28842605363987, 76.09161379310348, 75.01448275862072, 74.27502375478929, 74.22800613026821, 73.57830804597702, 73.4586268199234, 73.09958314176248, 72.71061915708815, 72.82175172413795, 72.26181455938699, 72.81747739463604, 72.13785900383144, 71.83865593869733, 71.88567356321842, 71.5266298850575]","[52793.4, 52794.39, 52795.37, 52796.36, 52796.86515, 52797.4, 52797.87451, 52798.46, 52799.4, 52800.39, 52800.69203, 52801.38, 52801.67399, 52802.38, 52803.39, 52804.38, 52805.41]"
SN2002es,"[17.007, 16.882, 16.786, 16.711, 16.669, 16.552, 16.587, 16.465, 16.0, 16.503, 16.493, 16.453, 16.385, 16.478, 16.484, 16.498, 15.8]",15.8,22.34,6.539999999999999,0.4139240506329113,"[41.08724770642203, 40.78525993883793, 40.55333333333335, 40.372140672782876, 40.27067278287463, 39.988012232415905, 40.07256880733946, 39.77782874617738, 38.65443425076453, 39.869633027522944, 39.84547400611621, 39.7488379204893, 39.58455657492356, 39.80923547400613, 39.82373088685017, 39.85755351681958, 38.17125382262998]","[52510.48, 52511.48, 52512.47, 52513.5, 52514.51, 52515.51, 52516.52, 52517.51, 52518.03, 52518.52, 52519.51, 52520.49, 52520.88279, 52521.96463, 52522.52, 52523.52, 52524.07]","[17.682, 17.625, 17.498, 17.482, 17.453, 17.372, 17.307]",17.307,23.18,5.873000000000001,0.3393424625873925,"[52.106653158522036, 51.93868125319256, 51.564428060616365, 51.51727805210283, 51.43181866167204, 51.19312174357227, 51.00157483398603]","[52510.48, 52511.48, 52512.47, 52513.5, 52514.51, 52516.52, 52517.51]"
SN2002eu,"[17.376, 17.324]",17.324,21.271,3.946999999999999,0.22783421842530588,"[76.26598023815559, 76.03774410945024]","[52521.41, 52522.46]",[17.65],17.65,21.541,3.891000000000002,0.2204532577903684,[80.06232331020297],[52522.46]
SN1981B,[12.39],12.39,14.85,2.459999999999999,0.19854721549636795,[62.40329268292685],[44681.42],"[13.4, 12.3, 12.42, 12.38, 12.1, 12.13, 11.99, 12.22, 12.03, 12.05, 12.0, 12.1, 12.1, 12.0, 12.03, 12.02, 12.0, 11.93, 12.01, 12.02, 12.03, 12.01, 11.83]",11.83,15.88,4.050000000000001,0.34234995773457316,"[39.14123456790123, 35.928148148148146, 36.27866666666666, 36.16182716049382, 35.343950617283944, 35.431580246913576, 35.02264197530864, 35.694469135802464, 35.139481481481475, 35.197901234567894, 35.05185185185185, 35.343950617283944, 35.343950617283944, 35.05185185185185, 35.139481481481475, 35.11027160493826, 35.05185185185185, 34.847382716049374, 35.08106172839505, 35.11027160493826, 35.139481481481475, 35.08106172839505, 34.55528395061728]","[44663.25, 44665.0, 44665.94, 44665.97, 44669.3, 44669.85, 44670.27, 44670.3, 44670.86, 44670.92, 44670.93, 44670.95, 44671.02, 44671.3, 44671.8, 44671.91, 44671.95, 44672.0, 44672.22, 44672.82, 44672.93, 44672.96, 44672.97]"
SN2005eq,"[16.726, 16.574, 16.536, 16.431, 16.425, 16.367, 16.32, 16.301]",16.301,18.005,1.7040000000000006,0.10453346420465007,"[160.00617723004686, 158.55209741784032, 158.18857746478866, 157.18411443661964, 157.1267165492957, 156.57187030516423, 156.12225352112668, 155.94049354460086]","[53646.42, 53647.51, 53648.43, 53649.4, 53650.47, 53652.38, 53654.44, 53656.41]","[16.861, 16.746, 16.752, 16.67, 16.582, 16.629, 16.607, 16.561, 16.515, 16.509]",16.509,20.218,3.7089999999999996,0.22466533406020955,"[75.04940657859262, 74.5375341062281, 74.56424049609059, 74.19925316796981, 73.80755944998654, 74.01675950390943, 73.91883607441359, 73.7140870854678, 73.50933809652199, 73.48263170665948]","[53646.42, 53647.51, 53647.87103, 53648.43, 53649.4, 53649.91278, 53650.28575, 53650.47, 53652.38, 53654.44]"
SN1990O,[16.41],16.41,23.63,7.219999999999999,0.4399756246191346,[37.29752077562327],[48076.21],[16.6],16.6,22.83,6.229999999999997,0.37530120481927687,[44.23113964687001],[48076.21]
SN1996X,"[13.3, 13.27, 13.26, 13.28, 13.25, 13.23, 13.27, 13.18, 13.18, 13.17]",13.17,21.63,8.459999999999999,0.6423690205011389,"[20.704609929078018, 20.65790780141844, 20.642340425531916, 20.673475177304965, 20.626773049645394, 20.595638297872345, 20.65790780141844, 20.51780141843972, 20.51780141843972, 20.502234042553194]","[50187.0, 50187.3, 50188.0, 50188.3, 50189.0, 50190.0, 50191.0, 50191.3, 50192.0, 50192.3]","[13.29, 13.38, 13.34, 13.34, 13.27, 13.25, 13.22]",13.22,23.72,10.499999999999998,0.7942511346444779,"[16.73274285714286, 16.84605714285715, 16.79569523809524, 16.79569523809524, 16.70756190476191, 16.682380952380957, 16.644609523809528]","[50187.0, 50187.3, 50188.0, 50188.3, 50189.0, 50190.0, 50191.0]"
SN1998es,"[14.755, 14.563, 14.41, 14.391, 14.228, 14.205, 14.055, 14.073, 14.001, 13.994, 13.913, 13.925, 13.85, 13.807, 13.801, 13.835, 13.773]",13.773,17.287,3.5139999999999993,0.25513686197633045,"[57.831706033010825, 57.07916875355721, 56.47949060899261, 56.40502077404668, 55.76614797951054, 55.67600028457599, 55.08808053500285, 55.15863090495163, 54.87642942515652, 54.84899317017645, 54.531516505406955, 54.578550085372804, 54.28459021058623, 54.116053215708604, 54.09253642572568, 54.22579823562892, 53.98279140580536]","[51131.34, 51132.25, 51133.27, 51133.34, 51134.3, 51135.17, 51136.25, 51136.34, 51137.22, 51137.27, 51138.14, 51138.29, 51140.28, 51141.32, 51142.34, 51143.23, 51143.36]","[14.979, 14.793, 14.588, 14.288, 14.23, 14.231, 14.157, 14.09, 14.032, 14.092, 13.945, 13.958, 13.975, 13.912]",13.912,17.954,4.042,0.2905405405405405,"[51.555627906976746, 50.91544186046512, 50.20986046511628, 49.1773023255814, 48.97767441860466, 48.981116279069774, 48.72641860465117, 48.49581395348837, 48.296186046511636, 48.50269767441861, 47.99674418604652, 48.041488372093035, 48.1, 47.88316279069768]","[51131.34, 51132.25, 51133.27, 51135.17, 51136.25, 51136.34, 51137.22, 51137.27, 51138.14, 51138.29, 51140.28, 51141.32, 51142.34, 51143.23]"
SN2013ex,[14.774],14.774,18.216,3.442000000000002,0.23297685122512538,[63.41402556653104],[56535.52],"[15.057, 14.874, 14.873]",14.873,18.85,3.977000000000002,0.2673972971155787,"[56.30946970077945, 55.62509479507163, 55.62135504148852]","[56525.7633, 56529.4829, 56532.3807]"
SN2002ha,"[17.044, 16.61, 16.242, 15.0, 15.618, 15.0, 15.462, 15.307, 15.0, 15.35, 15.187, 15.068, 15.1, 15.034, 14.987, 14.973, 14.5]",14.5,17.044,2.5440000000000005,0.175448276,"[97.14544025157231, 94.67177672955972, 92.57429245283018, 85.49528301886791, 89.01768867924527, 85.49528301886791, 88.12853773584904, 87.24508647798741, 85.49528301886791, 87.49017295597483, 86.56112421383646, 85.88286163522011, 86.06525157232703, 85.68907232704402, 85.42118710691823, 85.34139150943395, 82.64544025157231]","[52569.2, 52570.09, 52571.13, 52573.08, 52573.11, 52573.76, 52574.13, 52575.12, 52575.84, 52576.04, 52576.14, 52576.68312, 52577.14, 52578.11, 52579.12, 52579.63576, 52579.73]","[17.244, 16.794, 16.419, 15.825, 15.627, 15.473, 15.65, 15.34, 15.226, 15.219, 15.149, 15.124, 15.095, 15.102, 15.081, 15.061]",15.061,21.099,6.038,0.4009029944890778,"[43.012898973169925, 41.89043292480954, 40.95504455117589, 39.473389367340175, 38.97950430606161, 38.595371480622724, 39.036874792977805, 38.26362040410732, 37.97926233852269, 37.961801755548194, 37.787195925803246, 37.724836700894336, 37.6525, 37.6699605829745, 37.61757883405101, 37.56769145412388]","[52569.2, 52570.09, 52571.13, 52573.11, 52574.13, 52575.12, 52576.04, 52576.14, 52576.67894, 52577.14, 52578.11, 52579.12, 52579.62039, 52579.63153, 52580.12, 52581.1]"
SN1993Z,[13.87],13.87,19.68,5.8100000000000005,0.4188896899783706,[33.11134251290877],[49253.52],[17.02],17.02,19.02,2,0.11750881316098707,[144.84019999999998],[49307.57]
SN2001fh,"[16.684, 16.561, 16.424, 16.416, 16.364, 16.37, 16.371, 16.32, 16.282, 16.23]",16.23,18.709,2.478999999999999,0.15274183610597653,"[109.23006050826952, 108.42478015328766, 107.52784187172249, 107.47546591367491, 107.13502218636552, 107.17430415490122, 107.18085114965714, 106.8469544171037, 106.5981686163776, 106.25772488906821]","[52218.12, 52219.11, 52219.59883, 52220.13, 52220.58155, 52221.1, 52221.56723, 52222.12, 52223.12, 52224.60221]","[17.657, 17.509, 17.446, 17.33, 17.399, 17.301, 17.375, 17.224, 17.185]",17.185,20.305,3.120000000000001,0.18155368053535068,"[97.25498237179484, 96.43979647435894, 96.09279166666663, 95.45386217948713, 95.83391506410253, 95.29412980769226, 95.70172275641022, 94.87001282051278, 94.65520032051278]","[52218.12, 52219.11, 52219.59313, 52220.13, 52220.57517, 52221.1, 52221.56084, 52222.12, 52223.12]"
SN1999cc,"[16.818, 16.737, 16.73, 16.707, 16.712, 16.711, 16.711, 16.691]",16.691,17.987,1.2959999999999994,0.077646636,"[216.5966342592594, 215.55344675925934, 215.46329475308653, 215.16708101851862, 215.23147530864205, 215.21859645061738, 215.21859645061738, 214.96101929012355]","[51312.34, 51314.3194, 51314.3293, 51315.1554, 51315.1648, 51316.2991, 51316.3117, 51317.3244]","[16.947, 16.88, 16.826]",16.826,21.494,4.667999999999999,0.27742779032449777,"[61.086165809768644, 60.8446615252785, 60.65001628106257]","[51312.34, 51313.3365, 51314.3194]"
SN1998V,[15.486],15.486,21.282,5.795999999999999,0.374273537,[41.376155279503116],[50893.5],[15.917],15.917,21.35,5.433000000000002,0.341333166,[46.63185882569481],[50893.5]
SN1997cn,[16.39],16.39,19.135,2.745000000000001,0.1674801708358756,[97.86233151183968],[50591.56],[17.46],17.46,20.076,2.6159999999999997,0.14982817869415804,[116.53348623853213],[50591.56]
SN2002el,"[16.6, 16.947, 16.787, 16.602, 16.52, 16.449, 16.403, 16.306]",16.306,18.96,2.654,0.1627621734330921,"[101.98929917106257, 104.12124415975886, 103.13821477015824, 102.00158703843256, 101.49778447626224, 101.06156518462701, 100.7789442351168, 100.18298266767145]","[52500.02, 52500.32, 52501.2, 52502.25, 52503.23, 52504.22, 52505.32, 52511.34]","[17.175, 17.012, 16.804, 16.696, 16.617, 16.559]",16.559,19.97,3.410999999999998,0.2059906999214927,"[83.37755057167993, 82.58625271181478, 81.57649838756967, 81.05220287305782, 80.66869041336857, 80.38712430372331]","[52500.32, 52501.2, 52502.25, 52503.23, 52504.22, 52505.32]"
SN2006bt,"[16.991, 16.817]",16.817,18.598,1.7809999999999988,0.10590473925194736,"[160.43663503649645, 158.7936490735543]","[53853.47, 53860.4]","[17.253, 17.244, 17.187, 17.158, 17.163, 17.145]",17.145,20.454,3.309000000000001,0.19300087489063875,"[89.39337715321847, 89.34674524025381, 89.05140979147775, 88.90115140525837, 88.92705802357204, 88.83379419764275]","[53853.23852, 53853.47, 53853.836, 53854.884, 53855.22671, 53855.883]"
SN2002cu,"[16.873, 16.69, 16.491, 16.395, 16.288, 16.109, 16.083, 16.064]",16.064,18.868,2.8039999999999985,0.17455179282868516,"[96.66471897289593, 95.61631954350932, 94.47625677603429, 93.92627674750362, 93.31327817403715, 92.28779457917267, 92.13884165477893, 92.02999144079891]","[52408.45, 52409.45, 52410.46, 52411.41, 52412.45, 52416.44, 52417.48, 52418.46]","[17.143, 16.926, 16.744, 16.633, 16.484, 16.356]",16.356,20.084,3.727999999999998,0.2279285888970407,"[75.21215343347644, 74.26010085836914, 73.46160515021464, 72.9746105150215, 72.32089699570821, 71.75931759656658]","[52408.45, 52409.45, 52410.46, 52411.41, 52412.45, 52416.44]"
SN2008eo,"[15.401, 15.295]",15.295,18.308,3.013,0.19699248120300752,"[78.18064885496183, 77.6425572519084]","[54687.44, 54690.13]","[15.626, 15.616]",15.616,19.27,3.654,0.23399077868852458,"[66.78040941434045, 66.73767268746579]","[54687.44, 54690.13]"
SN2009kk,[15.3101],15.3101,17.4908,2.1807,0.1424353857910791,[107.488036873481],[55130.9780024],[15.2448],15.2448,19.851,4.606199999999999,0.3021489294710327,[50.45458882375929],[55127.4009]
SN2017exo,"[20.0523, 18.6297, 19.6773, 18.5144]",18.5144,20.0523,1.5379000000000005,0.083065074,"[241.40470974705755, 224.2783781000064, 236.89017694258396, 222.89030974705756]","[57985.0084, 57989.0162, 57989.0177, 57989.0192]","[19.368, 18.4026, 19.1016, 18.0471]",18.0471,19.368,1.3208999999999982,0.073191815,"[264.61975380422473, 251.42975430388407, 260.98000254372056, 246.57265380422476]","[57984.9992, 57989.0071, 57989.0086, 57989.0101]"
SN2005cf,"[15.212, 15.142, 14.976, 14.793, 14.785, 14.771, 14.524, 14.467, 14.383, 14.314, 14.283, 14.241, 14.224, 14.157, 14.009, 13.823, 13.764, 13.736, 13.792, 13.676, 13.68, 13.617, 13.597, 13.514, 13.542, 13.553, 13.535, 13.541, 13.447, 13.483, 13.462, 13.486, 13.442]",13.442,16.742,3.3000000000000007,0.2454991816693945,"[61.96354666666665, 61.67841333333332, 61.00223999999999, 60.25681999999998, 60.22423333333332, 60.16720666666666, 59.16109333333332, 58.92891333333333, 58.58675333333332, 58.30569333333332, 58.179419999999986, 58.00833999999999, 57.93909333333332, 57.66617999999999, 57.063326666666654, 56.30568666666666, 56.065359999999984, 55.95130666666666, 56.17941333333332, 55.70690666666666, 55.72319999999999, 55.466579999999986, 55.38511333333332, 55.047026666666646, 55.16107999999999, 55.20588666666666, 55.132566666666655, 55.15700666666665, 54.77411333333332, 54.92075333333333, 54.835213333333314, 54.93297333333333, 54.75374666666666]","[53521.27, 53521.4, 53521.88, 53522.37, 53522.47, 53522.66, 53523.37, 53523.63, 53523.94, 53524.29, 53524.35, 53524.47, 53524.75, 53525.25, 53525.85, 53527.07, 53527.35, 53527.45, 53527.64, 53528.34, 53528.74, 53529.88, 53530.62, 53531.02, 53531.33, 53531.69, 53532.36, 53532.63, 53533.0, 53533.34, 53533.49, 53534.33, 53535.33]","[15.644, 15.595, 15.493, 15.184, 15.299, 15.126, 15.044, 14.934, 14.822, 14.783, 14.609, 14.559, 14.582, 14.52, 14.523, 14.425, 14.313, 14.348, 14.29, 14.32, 14.132, 14.139, 14.153, 13.984, 13.921, 13.924, 13.989, 13.896, 13.848, 13.867, 13.878, 13.73, 13.715, 13.712, 13.666, 13.614, 13.67, 13.659, 13.681, 13.638, 13.601, 13.671, 13.539]",13.539,17.49,3.9509999999999987,0.2918236206514513,"[53.60772361427488, 53.43981397114656, 53.09028777524679, 52.03142900531512, 52.425502657555064, 51.832678815489764, 51.55168716780563, 51.1747471526196, 50.790953682612006, 50.65731131359151, 50.06106074411543, 49.88972437357632, 49.968539104024316, 49.75608200455582, 49.766362186788164, 49.43054290053153, 49.04674943052393, 49.16668488990131, 48.96793470007594, 49.07073652239941, 48.42651176917238, 48.45049886104785, 48.4984730447988, 47.919356112376626, 47.703472285497355, 47.7137524677297, 47.93648974943054, 47.61780410022781, 47.45332118451027, 47.51842900531513, 47.55612300683373, 47.04896735003798, 46.99756643887625, 46.9872862566439, 46.82965679574793, 46.65146697038726, 46.84336370539105, 46.805669703872454, 46.88105770690966, 46.733708428246025, 46.6069195140471, 46.84679043280184, 46.3944624145786]","[53520.7435, 53521.27, 53521.4, 53521.7413, 53521.88, 53522.37, 53522.47, 53522.66, 53522.7727, 53523.37, 53523.63, 53523.6853, 53523.94, 53524.29, 53524.35, 53524.47, 53524.6918, 53524.75, 53525.051, 53525.25, 53525.6866, 53525.85, 53526.0559, 53526.6949, 53527.0594, 53527.07, 53527.35, 53527.45, 53527.64, 53527.8289, 53528.34, 53528.74, 53529.6824, 53529.88, 53530.2746, 53530.62, 53530.6767, 53530.98, 53531.33, 53531.4774, 53531.69, 53532.36, 53532.63]"
SN2005ki,"[17.112, 16.415, 15.944, 15.768, 15.651]",15.651,19.995,4.344000000000001,0.2775541498945755,"[61.65283425414363, 59.141612569060754, 57.444646408839766, 56.8105359116022, 56.38899654696131]","[53694.57, 53696.5, 53698.51, 53700.58, 53709.57]","[17.818, 17.218, 16.961, 16.973, 16.643, 16.54, 16.146, 15.879, 15.727, 15.697, 15.692]",15.692,20.937,5.245000000000001,0.33424674993627335,"[53.3079229742612, 51.512841944709244, 50.74394890371781, 50.77985052430885, 49.79255595805529, 49.48440038131553, 48.30563050524308, 47.50681944709246, 47.05206558627263, 46.962311534795035, 46.94735252621543]","[53693.00259, 53694.57, 53695.0164, 53695.353, 53696.00882, 53696.5, 53698.51, 53700.58, 53702.32212, 53703.34896, 53704.97659]"
SN2016agd,"[18.22, 17.99, 18.02, 17.78, 17.79, 17.81, 17.74, 17.74, 17.78, 17.72, 17.8, 17.83, 17.77, 17.68, 17.77, 17.79, 17.9, 17.77, 17.84, 17.78, 17.81, 17.82, 17.65]",17.65,18.22,0.5700000000000003,0.032294618,"[564.1807017543856, 557.0587719298242, 557.9877192982452, 550.556140350877, 550.8657894736839, 551.4850877192979, 549.3175438596487, 549.3175438596487, 550.556140350877, 548.6982456140348, 551.1754385964908, 552.1043859649119, 550.2464912280699, 547.4596491228067, 550.2464912280699, 550.8657894736839, 554.2719298245611, 550.2464912280699, 552.414035087719, 550.556140350877, 551.4850877192979, 551.794736842105, 546.5307017543855]","[57427.2, 57430.19, 57431.19, 57433.19, 57440.21, 57442.18, 57443.18, 57444.18, 57446.19, 57447.24, 57449.17, 57465.14, 57466.15, 57471.14, 57472.14, 57473.15, 57474.15, 57477.16, 57478.15, 57479.16, 57480.15, 57480.17, 57481.16]","[18.51, 18.18]",18.18,20,1.8200000000000003,0.10011001100110013,"[184.8965934065934, 181.60021978021976]","[57427.2, 57430.19]"
SN2001bf,"[15.538, 15.379, 15.253, 15.156, 15.093, 15.011, 14.94, 14.889, 14.917, 14.91, 14.75]",14.75,18.715,3.965,0.2688135593220339,"[57.80214375788146, 57.21065573770492, 56.74192938209332, 56.381084489281214, 56.14672131147541, 55.841677175283735, 55.57755359394703, 55.38783102143758, 55.49199243379571, 55.46595208070618, 54.87074401008827]","[52035.48, 52036.48, 52037.44, 52038.43, 52039.46, 52041.42, 52043.45, 52045.45, 52046.89299, 52047.43, 52047.65]","[15.672, 15.511, 15.391, 15.262, 15.164, 15.101, 15.023]",15.023,19.399,4.376000000000001,0.29128669373627114,"[53.802663619744045, 53.24994355575867, 52.837978290676396, 52.395115630712965, 52.05867733089578, 51.84239556672759, 51.574618144424115]","[52035.48, 52036.48, 52037.44, 52038.43, 52039.46, 52041.42, 52043.45]"
SN2010cr,"[21.05, 21.6155, 20.3764, 20.2127, 21.791, 21.347, 18.1817, 18.1994, 16.70685]",16.70685,21.791,5.084150000000001,0.3043152958217738,"[69.17167914007257, 71.0299491901301, 66.95818540759024, 66.42025648240119, 71.6066536884238, 70.14764059872347, 59.7462574166773, 59.80442077633428, 54.89980368842381]","[55267.224, 55267.268, 55283.442, 55283.485, 55297.323, 55297.367, 55302.425, 55302.47, 55310.386]",[16.739],16.739,20.4249,3.6859,0.220198339,[76.01783038063975],[55310.6532]
SN2002hu,"[16.933, 16.794, 16.3]",16.3,19.519,3.2189999999999976,0.19748466257668695,"[85.74336750543654, 85.03951537744648, 82.53805529667605]","[52586.75709, 52590.74905, 52593.89]","[16.894, 16.749]",16.749,20.284,3.535,0.21105737655979465,"[80.04458444130125, 79.35756746817536]","[52586.75285, 52590.74484]"
